369.6	1e-07
369.8	1e-07
370	1e-07
370.2	1e-07
370.4	1e-07
370.6	1e-07
370.8	1e-07
371	1e-07
371.2	1e-07
371.4	1e-07
371.6	1e-07
371.8	1e-07
372	1e-07
372.2	1e-07
372.4	1e-07
372.6	1e-07
372.8	1e-07
373	1e-07
373.2	1e-07
373.4	1e-07
373.6	1e-07
373.8	1e-07
374	1e-07
374.2	1e-07
374.4	1e-07
374.6	1e-07
374.8	1e-07
375	1e-07
375.2	1e-07
375.4	1e-07
375.6	1e-07
375.8	1e-07
376	1e-07
376.2	1e-07
376.4	1e-07
376.6	1e-07
376.8	1e-07
377	1e-07
377.2	1e-07
377.4	1e-07
377.6	1e-07
377.8	1e-07
378	1e-07
378.2	1e-07
378.4	1e-07
378.6	1e-07
378.8	1e-07
379	1e-07
379.2	1e-07
379.4	1e-07
379.6	1e-07
379.8	1e-07
380	1e-07
380.2	1e-07
380.4	1e-07
380.6	1e-07
380.8	1e-07
381	1e-07
381.2	1e-07
381.4	1e-07
381.6	1e-07
381.8	1e-07
382	1e-07
382.2	1e-07
382.4	1e-07
382.6	1e-07
382.8	1e-07
383	1e-07
383.2	1e-07
383.4	1e-07
383.6	1e-07
383.8	1e-07
384	1e-07
384.2	1e-07
384.4	1e-07
384.6	1e-07
384.8	1e-07
385	1e-07
385.2	1e-07
385.4	1e-07
385.6	1e-07
385.8	1e-07
386	1e-07
386.2	1e-07
386.4	1e-07
386.6	1e-07
386.8	1e-07
387	1e-07
387.2	1e-07
387.4	1e-07
387.6	1e-07
387.8	1e-07
388	1e-07
388.2	1e-07
388.4	1e-07
388.6	1e-07
388.8	1e-07
389	1e-07
389.2	1e-07
389.4	1e-07
389.6	1e-07
389.8	1e-07
390	1e-07
390.2	1e-07
390.4	1e-07
390.6	1e-07
390.8	1e-07
391	1e-07
391.2	1e-07
391.4	1e-07
391.6	1e-07
391.8	1e-07
392	1e-07
392.2	1e-07
392.4	1e-07
392.6	1e-07
392.8	1e-07
393	1e-07
393.2	1e-07
393.4	1e-07
393.6	1e-07
393.8	1e-07
394	1e-07
394.2	1e-07
394.4	1e-07
394.6	1e-07
394.8	1e-07
395	1e-07
395.2	1e-07
395.4	1e-07
395.6	1e-07
395.8	1e-07
396	1e-07
396.2	1e-07
396.4	1e-07
396.6	1e-07
396.8	1e-07
397	1e-07
397.2	1e-07
397.4	1e-07
397.6	1e-07
397.8	1e-07
398	1e-07
398.2	1e-07
398.4	1e-07
398.6	1e-07
398.8	1e-07
399	1e-07
399.2	1e-07
399.4	1e-07
399.6	1e-07
399.8	1e-07
400	1e-07
400.2	1e-07
400.4	1e-07
400.6	1e-07
400.8	1e-07
401	1e-07
401.2	1e-07
401.4	1e-07
401.6	1e-07
401.8	1e-07
402	1e-07
402.2	1e-07
402.4	1e-07
402.6	1e-07
402.8	1e-07
403	1e-07
403.2	1e-07
403.4	1e-07
403.6	1e-07
403.8	1e-07
404	1e-07
404.2	1e-07
404.4	1e-07
404.6	1e-07
404.8	1e-07
405	1e-07
405.2	1e-07
405.4	1e-07
405.6	1e-07
405.8	1e-07
406	1e-07
406.2	1e-07
406.4	1e-07
406.6	1e-07
406.8	1e-07
407	1e-07
407.2	1e-07
407.4	1e-07
407.6	1e-07
407.8	1e-07
408	1e-07
408.2	1e-07
408.4	1e-07
408.6	1e-07
408.8	1e-07
409	1e-07
409.2	1e-07
409.4	1e-07
409.6	1e-07
409.8	1e-07
410	1e-07
410.2	1e-07
410.4	1e-07
410.6	1e-07
410.8	1e-07
411	1e-07
411.2	1e-07
411.4	1e-07
411.6	1e-07
411.8	1e-07
412	1e-07
412.2	1e-07
412.4	1e-07
412.6	1e-07
412.8	1e-07
413	1e-07
413.2	1e-07
413.4	1e-07
413.6	1e-07
413.8	1e-07
414	1e-07
414.2	1e-07
414.4	1e-07
414.6	1e-07
414.8	1e-07
415	1e-07
415.2	1e-07
415.4	1e-07
415.6	1e-07
415.8	1e-07
416	1e-07
416.2	1e-07
416.4	1e-07
416.6	1e-07
416.8	1e-07
417	1e-07
417.2	1e-07
417.4	1e-07
417.6	1e-07
417.8	1e-07
418	1e-07
418.2	1e-07
418.4	1e-07
418.6	1e-07
418.8	1e-07
419	1e-07
419.2	1e-07
419.4	1e-07
419.6	1e-07
419.8	1e-07
420	1e-07
420.2	1e-07
420.4	1e-07
420.6	1e-07
420.8	1e-07
421	1e-07
421.2	1e-07
421.4	1e-07
421.6	1e-07
421.8	1e-07
422	1e-07
422.2	1e-07
422.4	1e-07
422.6	1e-07
422.8	1e-07
423	1e-07
423.2	1e-07
423.4	1e-07
423.6	1e-07
423.8	1e-07
424	1e-07
424.2	1e-07
424.4	1e-07
424.6	1e-07
424.8	1e-07
425	1e-07
425.2	1e-07
425.4	1e-07
425.6	1e-07
425.8	1e-07
426	1e-07
426.2	1e-07
426.4	1e-07
426.6	1e-07
426.8	1e-07
427	1e-07
427.2	1e-07
427.4	1e-07
427.6	1e-07
427.8	1e-07
428	1e-07
428.2	1e-07
428.4	1e-07
428.6	1e-07
428.8	1e-07
429	1e-07
429.2	1e-07
429.4	1e-07
429.6	1e-07
429.8	1e-07
430	1e-07
430.2	1e-07
430.4	1e-07
430.6	1e-07
430.8	1e-07
431	1e-07
431.2	1e-07
431.4	1e-07
431.6	1e-07
431.8	1e-07
432	1e-07
432.2	1e-07
432.4	1e-07
432.6	1e-07
432.8	1e-07
433	1e-07
433.2	1e-07
433.4	1e-07
433.6	1e-07
433.8	1e-07
434	1e-07
434.2	1e-07
434.4	1e-07
434.6	1e-07
434.8	1e-07
435	1e-07
435.2	1e-07
435.4	1e-07
435.6	1e-07
435.8	1e-07
436	1e-07
436.2	1e-07
436.4	1e-07
436.6	1e-07
436.8	1e-07
437	1e-07
437.2	1e-07
437.4	1e-07
437.6	1e-07
437.8	1e-07
438	1e-07
438.2	1e-07
438.4	1e-07
438.6	1e-07
438.8	1e-07
439	1e-07
439.2	1e-07
439.4	1e-07
439.6	1e-07
439.8	1e-07
440	1e-07
440.2	1e-07
440.4	1e-07
440.6	1e-07
440.8	1e-07
441	1e-07
441.2	1e-07
441.4	1.05927015678955e-07
441.6	1.23555139366866e-07
441.8	1.44429215756471e-07
442	1.69134207778008e-07
442.2	1.98347163293716e-07
442.4	2.32852280071836e-07
442.6	2.7356093373816e-07
442.8	3.21538582090423e-07
443	3.78040846372051e-07
443.2	4.4456131935929e-07
443.4	5.2289381198609e-07
443.6	6.15211958498997e-07
443.8	7.24169471736733e-07
444	8.53025004942439e-07
444.2	1.00579670362356e-06
444.4	1.18745314170663e-06
444.6	1.40414861577772e-06
444.8	1.66351411955788e-06
445	1.9750180051561e-06
445.2	2.35041389711963e-06
445.4	2.80429792101749e-06
445.6	3.35480413291968e-06
445.8	4.0244738156813e-06
446	4.84134480221276e-06
446.2	5.84032099979772e-06
446.4	7.06490121958717e-06
446.6	8.56937033222487e-06
446.8	1.04215915985761e-05
447	1.27065849265343e-05
447.2	1.5531137826554e-05
447.4	1.90297793952288e-05
447.6	2.33725593944858e-05
447.8	2.87752243693301e-05
448	3.55125846399019e-05
448.2	4.39361322593077e-05
448.4	5.44973285604032e-05
448.6	6.77785659676748e-05
448.8	8.45344359994316e-05
449	0.000105746955506072
449.2	0.000132699803734037
449.4	0.000167078586523567
449.6	0.000211106942743879
449.8	0.00026773231251177
450	0.000340880953148572
450.2	0.00043581026426861
450.4	0.000559598955903355
450.6	0.000721832443823421
450.8	0.000935568661530568
451	0.00121870868830356
451.2	0.00159595590133161
451.4	0.00210163708986199
451.6	0.00278379501649909
451.8	0.00371016913910231
452	0.00497699731868653
452.2	0.00672205051629892
452.4	0.00914403176376684
452.6	0.0125315547482078
452.8	0.0173064061541344
453	0.0240877246078737
453.2	0.0337856331657664
453.4	0.0477330456686675
453.6	0.0678579377460733
453.8	0.09687337045889
454	0.138394917065112
454.2	0.196752477912569
454.4	0.276056127853684
454.6	0.378024537737684
454.8	0.498814153453452
455	0.627025581742134
455.2	0.746294290325129
455.4	0.842508848432469
455.6	0.909932368161519
455.8	0.951294946725246
456	0.97358417516363
456.2	0.983989451131339
456.4	0.987973875875176
456.6	0.989008323884311
456.8	0.989001081865427
457	0.988837056858182
457.2	0.988813484140541
457.4	0.988938942144611
457.6	0.989118983206316
457.8	0.989259170261704
458	0.98931106445977
458.2	0.989280859788852
458.4	0.989216090613408
458.6	0.989182535601537
458.8	0.989240384144041
459	0.989425719346374
459.2	0.989740548834158
459.4	0.990152197399955
459.6	0.990600984480576
459.8	0.991013766483459
460	0.99132012420935
460.2	0.991467741016325
460.4	0.991433865212778
460.6	0.991230615602792
460.8	0.990903253338357
461	0.990521942417751
461.2	0.99016877004789
461.4	0.989922608291499
461.6	0.989844644235368
461.8	0.989967125719618
462	0.990287199597357
462.2	0.9907668235239
462.4	0.991338749818512
462.6	0.991917616201278
462.8	0.992414339458788
463	0.9927514026237
463.2	0.992876387036059
463.4	0.992771329357042
463.6	0.992456196310789
463.8	0.991985849874859
464	0.991441087475668
464.2	0.990915407764238
464.4	0.990499843714841
464.6	0.990268417821572
464.8	0.990266540115561
465	0.990504089853534
465.2	0.990954142509503
465.4	0.991557453078051
465.6	0.992232020999743
465.8	0.992886196494235
466	0.993433254847995
466.2	0.993805057861252
466.4	0.993962495904335
466.6	0.993900921149455
466.8	0.993649675644041
467	0.993265898784483
467.2	0.992823839766688
467.4	0.992401667000823
467.6	0.99206811670959
467.8	0.991871231492238
468	0.991830984082767
468.2	0.991936884140885
468.4	0.992150850105323
468.6	0.992414799157525
468.8	0.992661655312948
469	0.992827895473119
469.2	0.99286544918222
469.4	0.992750828916472
469.6	0.992489828192291
469.8	0.992116926069578
470	0.991689522656514
470.2	0.991278090844204
470.4	0.990954049762512
470.6	0.990777475587562
470.8	0.9907867925339
471	0.990992152497081
471.2	0.991373575899453
471.4	0.991884158723739
471.6	0.992457839244188
471.8	0.993020460949504
472	0.993502270802402
472.2	0.993849669287432
472.4	0.994034082688686
472.6	0.994056299964381
472.8	0.99394544493236
473	0.993752777913712
473.2	0.993541510484292
473.4	0.993374555279629
473.6	0.993302478211985
473.8	0.993353836886974
474	0.993529631154062
474.2	0.993802864505494
474.4	0.994123336670139
474.6	0.994426875802135
474.8	0.994647400590088
475	0.99472961503678
475.2	0.994639919446108
475.4	0.994373372345189
475.6	0.993955277943011
475.8	0.993436998655129
476	0.992886779909264
476.2	0.992377376937851
476.4	0.991972887390591
476.6	0.991717314749657
476.8	0.991627036150906
477	0.991688607033932
477.2	0.991862351534076
477.4	0.992091108362359
477.6	0.992312486204192
477.8	0.992472209888784
478	0.992535793481042
478.2	0.992495998506674
478.4	0.992374348493651
478.6	0.992216235937395
478.8	0.992080583839966
479	0.992026266730801
479.2	0.992098258609486
479.4	0.992316595997186
479.6	0.992670713743179
479.8	0.993120636246621
480	0.993605067913412
480.2	0.994054865509384
480.4	0.994408988754109
480.6	0.994629139980204
480.8	0.994709334613833
481	0.994677604584621
481.2	0.994588883661355
481.4	0.994510397431708
481.6	0.994502967048154
481.8	0.994602965956709
482	0.994809877119739
482.2	0.995083378224537
482.4	0.995351754189906
482.6	0.995530525573522
482.8	0.995547066259092
483	0.995364498093407
483.2	0.994997266862957
483.4	0.994512241824095
483.6	0.994012946545891
483.8	0.99360971674876
484	0.993383644738186
484.2	0.993355504601
484.4	0.993471261233875
484.6	0.993612584818108
484.8	0.993633913135963
485	0.993417897533322
485.2	0.992931132890656
485.4	0.99225634449629
485.6	0.991580329177535
485.8	0.991130583483271
486	0.991074854048429
486.2	0.991419903707817
486.4	0.991960489250259
486.6	0.992327590074859
486.8	0.992154938715545
487	0.99131830954468
487.2	0.990120379931519
487.4	0.989249697195859
487.6	0.989401694489565
487.8	0.990646499720539
488	0.991958746842027
488.2	0.991695085069663
488.4	0.989666796613729
488.6	0.989422834364694
488.8	0.993456505842537
489	0.970125198479949
489.2	0.789620070073069
489.4	0.425240881315004
489.6	0.164461889511909
489.8	0.0592654903326249
490	0.0223944679146222
490.2	0.00907583940830702
490.4	0.00392916827950085
490.6	0.00180151784107511
490.8	0.000867729212329662
491	0.000436140834340057
491.2	0.000227520051834413
491.4	0.000122650488341874
491.6	6.8081982658359e-05
491.8	3.88003146358582e-05
492	2.26472421186701e-05
492.2	1.35105967046195e-05
492.4	8.22330830032771e-06
492.6	5.09884012104767e-06
492.8	3.21644180632366e-06
493	2.06185345543008e-06
493.2	1.3417626252447e-06
493.4	8.85600007319167e-07
493.6	5.92371815993951e-07
493.8	4.01266834113042e-07
494	2.7508875835816e-07
494.2	1.90747522266054e-07
494.4	1.33709112996574e-07
494.6	1e-07
494.8	1e-07
495	1e-07
495.2	1e-07
495.4	1e-07
495.6	1e-07
495.8	1e-07
496	1e-07
496.2	1e-07
496.4	1e-07
496.6	1e-07
496.8	1e-07
497	1e-07
497.2	1e-07
497.4	1e-07
497.6	1e-07
497.8	1e-07
498	1e-07
498.2	1e-07
498.4	1e-07
498.6	1e-07
498.8	1e-07
499	1e-07
499.2	1e-07
499.4	1e-07
499.6	1e-07
499.8	1e-07
500	1e-07
500.2	1e-07
500.4	1e-07
500.6	1e-07
500.8	1e-07
501	1e-07
501.2	1e-07
501.4	1e-07
501.6	1e-07
501.8	1e-07
502	1e-07
502.2	1e-07
502.4	1e-07
502.6	1e-07
502.8	1e-07
503	1e-07
503.2	1e-07
503.4	1e-07
503.6	1e-07
503.8	1e-07
504	1e-07
504.2	1e-07
504.4	1e-07
504.6	1e-07
504.8	1e-07
505	1e-07
505.2	1e-07
505.4	1e-07
505.6	1e-07
505.8	1e-07
506	1e-07
506.2	1e-07
506.4	1e-07
506.6	1e-07
506.8	1e-07
507	1e-07
507.2	1e-07
507.4	1e-07
507.6	1e-07
507.8	1e-07
508	1e-07
508.2	1e-07
508.4	1e-07
508.6	1e-07
508.8	1e-07
509	1e-07
509.2	1e-07
509.4	1e-07
509.6	1e-07
509.8	1e-07
510	1e-07
510.2	1e-07
510.4	1e-07
510.6	1e-07
510.8	1e-07
511	1e-07
511.2	1e-07
511.4	1e-07
511.6	1e-07
511.8	1e-07
512	1e-07
512.2	1e-07
512.4	1e-07
512.6	1e-07
512.8	1e-07
513	1e-07
513.2	1e-07
513.4	1e-07
513.6	1e-07
513.8	1e-07
514	1e-07
514.2	1e-07
514.4	1e-07
514.6	1e-07
514.8	1e-07
515	1e-07
515.2	1e-07
515.4	1e-07
515.6	1e-07
515.8	1e-07
516	1e-07
516.2	1e-07
516.4	1e-07
516.6	1e-07
516.8	1e-07
517	1e-07
517.2	1e-07
517.4	1e-07
517.6	1e-07
517.8	1e-07
518	1e-07
518.2	1e-07
518.4	1e-07
518.6	1e-07
518.8	1e-07
519	1e-07
519.2	1e-07
519.4	1e-07
519.6	1e-07
519.8	1e-07
520	1e-07
520.2	1e-07
520.4	1e-07
520.6	1e-07
520.8	1e-07
521	1e-07
521.2	1e-07
521.4	1e-07
521.6	1e-07
521.8	1e-07
522	1e-07
522.2	1e-07
522.4	1e-07
522.6	1e-07
522.8	1e-07
523	1e-07
523.2	1e-07
523.4	1e-07
523.6	1e-07
523.8	1e-07
524	1e-07
524.2	1e-07
524.4	1e-07
524.6	1e-07
524.8	1e-07
525	1e-07
525.2	1e-07
525.4	1e-07
525.6	1e-07
525.8	1e-07
526	1e-07
526.2	1e-07
526.4	1e-07
526.6	1e-07
526.8	1e-07
527	1e-07
527.2	1e-07
527.4	1e-07
527.6	1e-07
527.8	1e-07
528	1e-07
528.2	1e-07
528.4	1e-07
528.6	1e-07
528.8	1e-07
529	1e-07
529.2	1e-07
529.4	1e-07
529.6	1e-07
529.8	1e-07
530	1e-07
530.2	1e-07
530.4	1e-07
530.6	1e-07
530.8	1e-07
531	1e-07
531.2	1e-07
531.4	1e-07
531.6	1e-07
531.8	1e-07
532	1e-07
532.2	1e-07
532.4	1e-07
532.6	1e-07
532.8	1e-07
533	1e-07
533.2	1e-07
533.4	1e-07
533.6	1e-07
533.8	1e-07
534	1e-07
534.2	1e-07
534.4	1e-07
534.6	1e-07
534.8	1e-07
535	1e-07
535.2	1e-07
535.4	1e-07
535.6	1e-07
535.8	1e-07
536	1e-07
536.2	1e-07
536.4	1e-07
536.6	1e-07
536.8	1e-07
537	1e-07
537.2	1e-07
537.4	1e-07
537.6	1e-07
537.8	1e-07
538	1e-07
538.2	1e-07
538.4	1e-07
538.6	1e-07
538.8	1e-07
539	1e-07
539.2	1e-07
539.4	1e-07
539.6	1e-07
539.8	1e-07
540	1e-07
540.2	1e-07
540.4	1e-07
540.6	1e-07
540.8	1e-07
541	1e-07
541.2	1e-07
541.4	1e-07
541.6	1e-07
541.8	1e-07
542	1e-07
542.2	1e-07
542.4	1e-07
542.6	1e-07
542.8	1e-07
543	1e-07
543.2	1e-07
543.4	1e-07
543.6	1e-07
543.8	1e-07
544	1e-07
544.2	1e-07
544.4	1e-07
544.6	1e-07
544.8	1e-07
545	1e-07
545.2	1e-07
545.4	1e-07
545.6	1e-07
545.8	1e-07
546	1e-07
546.2	1e-07
546.4	1e-07
546.6	1e-07
546.8	1e-07
547	1e-07
547.2	1e-07
547.4	1e-07
547.6	1e-07
547.8	1e-07
548	1e-07
548.2	1e-07
548.4	1e-07
548.6	1e-07
548.8	1e-07
549	1e-07
549.2	1e-07
549.4	1e-07
549.6	1e-07
549.8	1e-07
550	1e-07
550.2	1e-07
550.4	1e-07
550.6	1e-07
550.8	1e-07
551	1e-07
551.2	1e-07
551.4	1e-07
551.6	1e-07
551.8	1e-07
552	1e-07
552.2	1e-07
552.4	1e-07
552.6	1e-07
552.8	1e-07
553	1e-07
553.2	1e-07
553.4	1e-07
553.6	1e-07
553.8	1e-07
554	1e-07
554.2	1e-07
554.4	1e-07
554.6	1e-07
554.8	1e-07
555	1e-07
555.2	1e-07
555.4	1e-07
555.6	1e-07
555.8	1e-07
556	1e-07
556.2	1e-07
556.4	1e-07
556.6	1e-07
556.8	1e-07
557	1e-07
557.2	1e-07
557.4	1e-07
557.6	1e-07
557.8	1e-07
558	1e-07
558.2	1e-07
558.4	1e-07
558.6	1e-07
558.8	1e-07
559	1e-07
559.2	1e-07
559.4	1e-07
559.6	1e-07
559.8	1e-07
560	1e-07
560.2	1e-07
560.4	1e-07
560.6	1e-07
560.8	1e-07
561	1e-07
561.2	1e-07
561.4	1e-07
561.6	1e-07
561.8	1e-07
562	1e-07
562.2	1e-07
562.4	1e-07
562.6	1e-07
562.8	1e-07
563	1e-07
563.2	1e-07
563.4	1e-07
563.6	1e-07
563.8	1e-07
564	1e-07
564.2	1e-07
564.4	1e-07
564.6	1e-07
564.8	1e-07
565	1e-07
565.2	1e-07
565.4	1e-07
565.6	1e-07
565.8	1e-07
566	1e-07
566.2	1e-07
566.4	1e-07
566.6	1e-07
566.8	1e-07
567	1e-07
567.2	1e-07
567.4	1e-07
567.6	1e-07
567.8	1e-07
568	1e-07
568.2	1e-07
568.4	1e-07
568.6	1e-07
568.8	1e-07
569	1e-07
569.2	1e-07
569.4	1e-07
569.6	1e-07
569.8	1e-07
570	1e-07
570.2	1e-07
570.4	1e-07
570.6	1e-07
570.8	1e-07
571	1e-07
571.2	1e-07
571.4	1e-07
571.6	1e-07
571.8	1e-07
572	1e-07
572.2	1e-07
572.4	1e-07
572.6	1e-07
572.8	1e-07
573	1e-07
573.2	1e-07
573.4	1e-07
573.6	1e-07
573.8	1e-07
574	1e-07
574.2	1e-07
574.4	1e-07
574.6	1e-07
574.8	1e-07
575	1e-07
575.2	1e-07
575.4	1e-07
575.6	1e-07
575.8	1e-07
576	1e-07
576.2	1e-07
576.4	1e-07
576.6	1e-07
576.8	1e-07
577	1e-07
577.2	1e-07
577.4	1e-07
577.6	1e-07
577.8	1e-07
578	1e-07
578.2	1e-07
578.4	1e-07
578.6	1e-07
578.8	1e-07
579	1e-07
579.2	1e-07
579.4	1e-07
579.6	1e-07
579.8	1e-07
580	1e-07
580.2	1e-07
580.4	1e-07
580.6	1e-07
580.8	1e-07
581	1e-07
581.2	1e-07
581.4	1e-07
581.6	1e-07
581.8	1e-07
582	1e-07
582.2	1e-07
582.4	1e-07
582.6	1e-07
582.8	1e-07
583	1e-07
583.2	1e-07
583.4	1e-07
583.6	1e-07
583.8	1e-07
584	1e-07
584.2	1e-07
584.4	1e-07
584.6	1e-07
584.8	1e-07
585	1e-07
585.2	1e-07
585.4	1e-07
585.6	1e-07
585.8	1e-07
586	1e-07
586.2	1e-07
586.4	1e-07
586.6	1e-07
586.8	1e-07
587	1e-07
587.2	1e-07
587.4	1e-07
587.6	1e-07
587.8	1e-07
588	1e-07
588.2	1e-07
588.4	1e-07
588.6	1e-07
588.8	1e-07
589	1e-07
589.2	1e-07
589.4	1e-07
589.6	1e-07
589.8	1e-07
590	1e-07
590.2	1e-07
590.4	1e-07
590.6	1e-07
590.8	1e-07
591	1e-07
591.2	1e-07
591.4	1e-07
591.6	1e-07
591.8	1e-07
592	1e-07
592.2	1e-07
592.4	1e-07
592.6	1e-07
592.8	1e-07
593	1e-07
593.2	1e-07
593.4	1e-07
593.6	1e-07
593.8	1e-07
594	1e-07
594.2	1e-07
594.4	1e-07
594.6	1e-07
594.8	1e-07
595	1e-07
595.2	1e-07
595.4	1e-07
595.6	1e-07
595.8	1e-07
596	1e-07
596.2	1e-07
596.4	1e-07
596.6	1e-07
596.8	1e-07
597	1e-07
597.2	1e-07
597.4	1e-07
597.6	1e-07
597.8	1e-07
598	1e-07
598.2	1e-07
598.4	1e-07
598.6	1e-07
598.8	1e-07
599	1e-07
599.2	1e-07
